content,score,Label
"Suampahh, buka ni aplikasi berat banget gila. Padahal buka game berat kaya ML yang hampir brp gb, hp gue bisa. Giliran buka ni aplikasi, duaarr, ngelag parahh. Benerin gih aplikasi loo 🖕🏻😊",2,-1
"Yg terhormat sbelumnya saya mnta maaf, mengapa pengiriman lewat jasa SPX sekarang koc makin lambat ya. Biasanya cepet sekarang Sampek lewat tngl yg ditentukan pun barang yg dipesan blum nyampek juga.",5,1
Skrng shope biaya penanganan nya mahalllll polll mahal bgt bgt bgt... Misal harga brng 35 ongkir nya oke lah cuma 5rb. Ini biaya penanganan nya kdng Ampe 30rban. 2x lipat lebih mahal dri pda harga barang nya. Dulu pdhl ga gini loh shopee😭🙏🏻,3,0
"Pokoknya serba ga bagus,apa lg jasa pengiriman ga bs milih, aplikasi lemot,banyak toko yg hanya modal foto doang,toko proses sampe berhari-hari,dan semuanya Shopee ga bs tangani,ga pernah ada solusi yg baik buat pembeli,pokoknya jelek banget deh 👎👎👎",2,-1
Maaf kak ini kenapaa shope saya ga bisa di buka yaak padahal saya udah update masi tidak bisa di buka sekali nya di buka kedal kedip warna hitam Padahal saya udah uninstall trs saya download lagi masi tetep tidak bisa tolong dong kak,1,-1
"Saya selaku dropshiper merasa kesusahan karna setiap orderan harus lapor untuk perubahan status barang sudah terkirim, kenapa tidak dibuat otomatis untuk layanan dropshiper.",1,-1
"Saya lebih percaya dgn penjualan shope krna produk ya walaupun mahal kualitas ya bagus ,trus sesuai apa yang di minta krna tergantung kita gmn cari yang lebih murah dan banyak ongkir ya ,terima kasih shope",5,1
"Sejauh ini pelayanan shopee sangat oke. Sempat ada kendala di akun, tapi pelayanannya cepat tanggap, ngga menye-menye. Langsung nanganin, itupun ngga lama. Salut sama pelayanan servicenya, helpfull. terimakasihhh.",5,1
"Aplikasinya kok lemot ya lama lama di pakai, sinyal 4G penuh pakek simpati kok masih lemot, makeknya di kota dekat dengan kantor telkom masih aja lemot gimana min, sinyal saya apa aplikasinya ini Apa harus browsing aja di bawah sinyal towernya biar lancar, pakek data juga lemot lama lama, pakek wifi indihome juga sama. Hadeuch min min",3,0
"Aplikasi Shopee saya gak bisa COD lagi, karena 3 kali pesanan paket saya fiktif selalu bukan pesanan yg di kirim,jadi saya kembalikan , eeeh malah gak bisa COD kan bingung orang yg salah kenapa aplikasi saya jadi gak biso COD .. tolong di pikirkan lagi orang yg salah bukan saya ,seharus nya toko nyo di blokirr dari aplikasi shoppe",5,1
"Shoope bagus banget menurut aku, barangnya yang dijual di sana bener bener murah dan cocok dikantong. Sayangnya ongkirnya masih lumayan mahal untuk diluar pulau Jawa. Aku pulau Sulawesi soalnya, tapi aku mewajarkan hal itu. Tapi tapi kalau bisa dimurahin dikit yahhh, karena kadang aku pakai voucher gratis ongkir tapi masih aja ongkirnya mahal😞😞😞",4,1
"Selama 3th saya berbelanja disini saya sangat puas, tetapi dengan hanya 1 orderan mungkin harga tidak seberapa tetapi ada masalah dengan produk. Saya ajukan pengembalian barang dan dana ditolak. Member Platinum pun tak berguna! 1 bulan saya bisa order hingga 40 an pesanan, sangat sangaaat kecewa dengan pelayanan pengajuan pengembalian barang. Sudah diberi video dan foto ditolak. Saya akan berpindah ke aplikasi lain. Terimakasih sudah membuatku sangat kecewa.",1,-1
"Tolong aplikasinya dikondisikan dengan benar dong jangan maksa. Saat buka app langsung start ke LIVE. Ini membuat berat aplikasi. Di home nya tolong iklan bergeraknya bisa dimatikan. Berat buat mengeser atau lihat lihat barang, apalagi semua video mini itu jalan berbarengan. TOLONG MATIKAN AUTOPLAY VIDEONYA. Kuota bbrp giga juga kurang hanya utk buka sekilas. Ini membuka appnya pake paket bukan wifi bambang. Hp Ram 8Gb ngelag berat.",1,-1
"Belanja di shope memang bikin deg degan, kadang khawatir salah kirim dan khawatir barangnya rusak. Beberapa kali saya mengalami salah kirim tapi itu duluuuu waktu baru baru belanja di shopee. Sekarang sih udah aman dan nyaman.",5,1
"Pelayanan nya makin gajelas, terutama Bagian jasa kirim nya, makin lamaaa sampe nyaaa..padahal masih sekitaran jakarta, hampir 1 minggu baru sampe itu brg nya. Parraahhh.. Skrg jg gak bisa pilih jasa kirim. Makin anehh..",1,-1
"jujur makin lama makin banyak uang yang dikeluarin gara gara ada tambahan biaya penanganan, biaya lain lain, naik nya biaya admin kl topup shopeepay. padahal dulu klo mau co cuma ada biaya ongkir doang 😭😭",4,1
Tidak ada update... Sudah instal ulang.. Shopee kali ini versi 3.29.24... Tetap saja tidak ada retur opsi dijemput kurir.. Mohon segera diperbaiki..!! 🙏,2,-1
Sangat membantu bagi kaum mager yang malas berjalan ke toko/mall u/ cari barang yang diinginkan.. Tp mohon seleksi toko/penjualnya cz sy sudah 3x pesan barang tp barang berbeda yg dikirimkan tak sesuai yang di gambar penjual/tokonya..,5,1
Makin kesini makin kecewa Saya udah 2 kali pesan barang enggak sampai ke alamat tujuan selalu di tolak dan di kembalikan pada penjual ada apa dengan shopee kalau saya merasa enggak enak sama penjual karena dia udah ongkir dan packing itu pasti butuh biaya Dan admin selalu bilang pesan ulang Padahal kami bayar lo Yang jadi masalah penjual dan pembeli Dikira penjual pembeli selalu menolak pesanan padahal kurir selalu tolak pesanan tanpa persetujuan dari saya,5,1
"shopee makin maju dengan tambahan kurir nya yang power full ,, tapi ongkir makin mahal.. udah jangan tergantung jarak biasa nya juga murah, ini di sebab kan vocher yang minim.. kalau bisa di perbanyak lagi vocher nya",3,0
"Sudah seminggu ini shopee tidak bisa dibuka, padahal jaringan saya bagus, dan disuruh pula periksa internet anda, aneh.... sudah saya hapus cache bahkan saya reinstal jg sudah, update juga sudah, tapi sama saja",1,-1
"Gila, makin di update yang ada malah tambah berat alias bikin lag di hp keluaran 2019 ini dan asal developer tau kalau ane selalu pastikan pakai koneksi internet yang cepat no lag2 !",1,-1
Selalu mempersusah penjual jika ingin libur. Kali ini diikutkan promosi sepihak dan tidak bisa dibatalkan meski sudah chat CS.,1,-1
"Sedikit kecewa dengan Shopee sekarang produk senapan angin aja susah di dapatkan, padahal dulu saya beli senapan di Shopee sekarang nyari sparepart nya jadi susah karena tidak ada lagi tokonya di Shopee. Jadi saya harus nyari di aplikasi online shop sebelah yang masih menyediakannya",2,-1
"Request widget atau short cut lebih variatif dong ka misal widget Review produk yg sudah kita beli soalnya suka lupa, saat ini widget yg tersedia hanya check in saja makasih ya kaaa ini sangat membantu loh",5,1
"Kebijakan nya semakin buruk. Pengembalian barang otomatis di setujui oleh sistem. Penjual harus punya bukti packing barang untuk banding barang yg dikembalikan. Sudah kena pajak nya besar ongkir nya 2x di tanggung penjual. Sangat memberatkan penjual Buat yg mau buka toko baru disini mending di urungkan, lebih baik di toko hijau",1,-1
"Saya tidak suka, waktu buka aplikasi shopee langsung terbuka video orang live, saya membuka aplikasi shopee untuk berbelanja, bukan nonton video orang jualan, dan suara videonya pun mengejutkan (tanpa aba aba langsung besar) tolong jangan langsung putar video orang jualan, itu mengganggu sekali, terima kasih & mohon didengar",1,-1
"Tolong untuk penjualnya jangan seenaknya kirim barang Kita order hari ini, giliran barang di serahkan ke kurir 3 hari kemudian Sudah jasa pengirimannya lama kayak keong di tambah penjual yang seenaknya baru serahkan ke kurir. Masa order barang Bali-jakarta 1 minggu",1,-1
pengalama yang seru dalam mnuju 4tahun setengah .. pakai shopee .. tingkatkan teruss yaa kalau bisa adain driver ojol atau jasa2 lainnya supaya satu apk lengkap .. ohya meskipun shopee pay sudah terpisah atau ada aplikasi nya mudah2an shopeepay yg sudah ada di apk shopee gak perlu dihilangkan / dihapus soalnya lebih simple satu apk sama shopee nya .. saya ga suka dua aplikasi terpisah . lebih enakan satu apk shopee dan shopee pay dlm satu apk,5,1
shopee sangat membantu saya dalam membeli sesuatu dgn sangat mudah karena adanya sistem pembayaran COD. TAPI DI SISI LAIN saya sdkit kecewa sebab lemot mintak ampun pdhl udah di update aplikasinya.,3,0
"Saya baru baca bunga spinjaman 1,95% perbulan,tapi pas Di lihat TRX pinjaman deskripsi nya ada biaya cicilan sebesar kurang lebih 50% dari jumlah pinjaman,ini pemerintah tahu gak ya ada biaya cicilan yg harus di bayar konsumen sebesar itu.maksih",2,-1
"Knapa ya makin kesini , shopee sering download fitur shopeepay ?? Mau bayar belanjaan jadi susah karna downloading fitur shopeepaynya , pdhal sinyal bagus, hape saya jg ram nya gede, tp lemooot bgt download fitur shopeepaynya buruk sekali ! Dulu2 pdhal ga gitu !",1,-1
"Sangat mengecewakan, Terjadi penurunan limit secara dadakan, ketika lancar tidak pernah ada penaikan ini baru telat sekali dan bahkan sudah dibayar malah langsung turun, dan sekarang terjadi pengurangan kredit skor padahal tidak pernah telat bayar",1,-1
"Seneng banget sudah bisa aktifkan splater,dl hampir kecewa karna udah daftar 4x gagal tp sekarang sudah di acc.alhamdulillah tambah seneng pengen belanja² dan belanja....tinggal spinjam ya mind.tolong di acc sudah daftar 1x gagal🙏🙏",5,1
"Ini knpa setelah diperbarui malah gk bisa masuk, Jaringan aman, Tdi pake wifi pun jga ttep gk bsa masuk, Cman kedip2 hitam putih hitam putih terus",2,-1
"Semenjak update shopee,kenapa Shopee saya sering keluar dari aplikasi, setiap menekan menu apapun dshopee dbagian bawah tepi layar pasti otomatis keluar. aplikasi yang lain tidak ada masalah. Hanya shopee saja. Tolong update lagi bug yg bermasalah",5,1
"Secara keseluruhan sudah baik., Hanya saja tolong min difilter toko toko yang terindikasi penipuan ato barang² yang terindikasi adanya penipuan.. Giliran barangnya nyampe tokonya ilang., Barangnya dihapus Mau retur jadi sulit. Ralat bintang., Perbaiki sistemnya terimakasih. Giliran beli aja cepat, ajukan pengembalian ribet amat, harus keluar biaya lagi Udalah relakan aja tapi tetap ga iklas., Mudah amat penipu manfaatkan kelemahan fitur di apk ini.",1,-1
"Tolong untuk developer shopee agar notifikasi nya tidak mengganggu user ketika sedang di gunakan, karena saat notifikasi masuk automatis aplikasi shopee itu sendiri mohon di perbaiki",2,-1
"saya sudah lama belanja di aplikasi shopee tapi kekurangan nya spaylater tidak bisa digunakan karna sudah dibekukan padahal saya tidak pernah bermasalah.sekarang saya sering belanja di tiktok shop pakai spaylater,semoga spaylater shopee diaktifkan dan bisa di gunakan,kalau sudah aktif nanti dikasih bintang 5 lagi..makasih",1,-1
"Saya kecewa dengan Shopee yang skarang, apalagi dengan Kurir SPX. Pesanan saya sudah hampir 2 minggu tidak diantar, dengan alasan tidak bisa di bawa. Padahal cuma pesan Katrol Pancing Set",3,0
"Aplikasinya sudah cukup oke cuma respon klik masih lambat dan ngelag. Tapi karena SPX gaje barang dari daerah timur diputerin dulu ke barat baru ke daerah saya, SPX gaje jadi bintang 3 sj",3,0
"Saya ingin mengajukan saran, mohon diperbaiki lagi, apknya terasa sangat berat untuk dibeberapa device, padahal ukuran aplikasi tidak besar, kenapa setiap kali membuka aplikasi membuat sangat lag dan stuck, mohon diperbaiki, tolong hal sepele seperti ini diperbaiki, aplikasi sebelah aman2 saja ketika dibuka dan disini setiap kali buka aplikasi sangat menyusahkan, mohon diperbaiki",3,0
Bagus banget jadi kalo mau beli gampang tinggal klik itu klik ini udah deh tinggal kirim kadang² tulisannya 2-3hari tapi ternyata 1-2 hari aja jadinya anakku gak sabar lancar terus ya shopee,5,1
"Sebenernya aplikasi nya bagus bagus aja, ditambah bnyk permainan yg mempermudah buat menghasilkan koin nya. Tapi kok pas nonton live udah diklaim koin nya, tapi koin nya gak msuk masuk sih? Pas check in live selama 7 hari juga padahal ada koin nya sekali di cek eh gak masuk koin nya, ini emang udah gak bisa atau punya saya yang error ya?",5,1
"Shopee adalah aplikasi terbaik yang pernah saya gunakan untuk belanja online, karna barang barang yg dijual sesuai pesanan dan ongkir nya ga mahal recommended banget si, wajib kasi bintang 5 pokonya mantul!!!",5,1
"Semakin lama semakin jelek perfoma dari aplikasi shoppe. Sering error dan jaringan terputus padahal saya cek kecepatan internet saya 40mbps. Sudah saya clear data, log out login, uninstal dan saya instal lagi. Semua nya gak ada harapan. Kalo emang bisa untuk clear data, apa setiap kita mau buka aplikasi shoppe dan melakukan transaksi harus clear data setiap saat. Sungguh merepotkan. Sepertinya saya harus berpindah ke aplikasi yang lain.",5,1
Sangat kecewa sama aplikasi ini. Karna berbeda Langsung bayar sama COD .kalau kita langsung bayar lama sampai barang yang kita pesan.tapi kalau kita COD cepat barang sampai nya tolong pihak Shofee. di sama kan Lang sung bayar sama COD,1,-1
"untuk kakak yg buat shopee makasihh yaa udah buat app sebagus iniii,cumaa kurir nya kurang bagus, kan kemarin saya mesen barang 120 nah saya lupa bahwa barang saya yg saya pesen 120, saya kasih uang 150 ke kurir nya, kata nya uang nya pas.. yaudah aku iyain, pas aku cek di shopee ternyata barang nya 120 aku kecewa bangettt, kurir nya pake maskerr gatau, trus dia gak pernah dateng kesini lagii,kecewaa beratt sii tapii gapapa yang penting barang nya udah sampai di rumah, thanks shopee!! (◍•ᴗ•◍)",4,1
"3 dulu * nya. Tolong dong min, setting default pas buka aplikasi shopee jangan langsung ditujukan ke yang live jualan, mengganggu cz bukan tujuan kesitu. Biarkan saja dasboard/beranda yg tampak pertama, pengguna yg menentukan mau kemana. Tks",3,0
"Udah mulai gak suka belanja disini sebenarnya, karena adanya ekspedisi baru yaitu SPX, paket saya gak sampe ditmp saya, lalu main returt sendiri tanpa kabar akhirnya akun saya gak bisa cod😭",1,-1
"Pengiriman makin kesini makin lambat,,udh mau sebulan barang blm dtng2 jg Kembalikan ekspedisi yg dlu,jgn pake shope express bener2 gk bagus Dlu klo beli barang paling lama 10hr udh smpe,skg udh mau sebulan gk nongol2 itu barang",3,0
"Sebenarnya bagus sih cuma shopee kalau ngirim barang itu lama poll,mana ongkir mahal lagi,dan juga apk nya lemot,udh sih itu aja....",5,1
"Kemarin sy selalu menggunakan shopee untuk berbelanja, tapi sekarang udah gak mau lagi, sebab sekarang shopee menggunakan jasa pengiriman SPXid, jadi barang gak ada yg nyampe jadi rugi kita bayar duluan dikembalikan barangnya dipotong ongkir, saran buat pengguna shopee hati2, kalau perlu jgn pake shopee lagi",1,-1
"Pengiriman Suka LAMA BANGET. Bikin Emosi. Padahal Barang dibutuhkan untuk Acara. Tlong donk diTingkatkan Pengirimannya. Klo Di e-commerce lain GRATIS Ongkir, Pengiriman Tidak Lama.",3,0
"versi terbarunya,shopee live saat membuka aplikasi yang SE harusnya beranda,kita kalau mau lihat video bisa buka aplikasi lain,biarpun isinya promosi/jualan tetep saja bikin risih, BEGITULAGI²",2,-1
"Kenapa skrg shopee pas baru dibuka itu langsung tab LIVE ya? Saya gasuka updatean barunya, HP udh mode silent cuman mau buka Shopee ngecek paket udh dikirim atau belum tiba2 suara livenya mengelegar banget, agak anehh karena HP mode silent tapi suara LIVE Shopee bisa-bisanya ttep ada. Kembalikan ke versi sebelummya yg pas buka apps Shopee tidak langsung ke LIVE tapi ke tampilan Home. Tidak semua pengguna Shopee suka mantengin LIVE Shopee 🙃",2,-1
"Maaf untuk sebelumnya, Tpi ini kenapa ya waktu saya buka aplikasinya selalu muncul tampilan ""Tidak ada internet, selalu periksa koneksi internetmu dan coba lagi"" ? Saya sudah coba berulang kali tapi tetap aja muncul tampilan seperti itu. Sebelumnya baik-baik saja, namun tiba-tiba seperti itu, apalagi saat ini saya lagi nunggu paket saya. Takut ada apa-apa mohon diperbaiki dari pihak shopeenya.",3,0
"Apk nya sering lemot bngt bikin males, sejak ada voucher Garansi Tepat Waktu Alhamdulillah semua paket jadi banyak yg stuck dan melebihi batas estimasi. Mungkin strategi pemasarannya biar orang belanja pakai voucher 10rb padahal malah jadi bikin males belanja dishopee, ga enak lagi buat dipake sekarang",1,-1
"Jelek banget. Aplikasi seller shopee dan aplikasi pembeli shopee jadi 1. Alhasil PERSENTASE BALAS dari tokoku jelek. Tolong bikin aplikasi seller shopee terpisah! Udah mah gitu, aplikasinya lemot berat juga meskipun hapenya ram 8 GB prosesor Snapdragon 730 😑 MAAF YA JARINGAN INTERNET DISINI KENCENG 15MB/S, tapi tetep aja aplikasinya lemot kebanyakan fitur",1,-1
"Gak suka dengan di tiadakan pilihan kurir sebelum chekout , jadi tidak bisa transparansi memilih kurir yang di ingin kan, sial kalau udah dapat Anteraja",2,-1
"Gak tau kenapa setiap muncul notifikasi tentang shoppe langsung tanpa saya pencet notif nya langsung dengan sendirinya masuk ke aplikasi nya langsung, gara² ini hp saya sering nge freze dan gak bisa di pencet saam sekali, apalagi saat notif ada bunyi ""Shopee"" itu bikin kayak hp ku gak bisa di pencet setelah notif nya muncul, kayak harus sekitar 20 detikan baru kembali semula, tolong di perbaiki dong",4,1
